data;numero_empenho;rel_orgao;detalhamento_do_elemento;descricao;valor_empenhado;valor_liquido;valor_pago
 22/12/2022;4753; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 12/2022;R$ 19.901,20;R$ 19.901,20;R$ 19.901,20
 22/12/2022;4741; SECRETARIA DE TURISMO  E ESPORTE; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 12/2022;R$ 2.172,33;R$ 2.172,33;R$ 2.172,33
 22/12/2022;4754; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 12/2022;R$ 9.061,74;R$ 9.061,74;R$ 9.061,74
 22/12/2022;4752; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 12/2022;R$ 29.074,08;R$ 29.074,08;R$ 29.074,08
 22/12/2022;4738; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 12/2022;R$ 35.712,57;R$ 35.712,57;R$ 35.712,57
 22/12/2022;4735; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 12/2022;R$ 5.661,08;R$ 5.661,08;R$ 5.661,08
 22/12/2022;4756; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 12/2022;R$ 1.862,55;R$ 1.862,55;R$ 1.862,55
 19/12/2022;735; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 72.996,31;R$ 72.996,31;R$ 72.996,31
 19/12/2022;4675; SECRETARIA DE EDUCAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 163.307,55;R$ 163.307,55;R$ 163.307,55
 19/12/2022;4674; SECRETARIA DE EDUCAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 87.818,04;R$ 87.818,04;R$ 87.818,04
 19/12/2022;4676; SECRETARIA DE EDUCAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 51.130,32;R$ 51.130,32;R$ 51.130,32
 19/12/2022;4677; SECRETARIA DE EDUCAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 64.076,06;R$ 64.076,06;R$ 64.076,06
 19/12/2022;349; CÂMARA MUNICIPAL DE VEREADORES; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 43.145,59;R$ 43.145,59;R$ 43.145,59
 19/12/2022;4672; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 66.961,95;R$ 66.961,95;R$ 66.961,95
 19/12/2022;4673; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 93.808,64;R$ 93.808,64;R$ 93.808,64
 19/12/2022;350; CÂMARA MUNICIPAL DE VEREADORES; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 9.060,56;R$ 9.060,56;R$ 9.060,56
 19/12/2022;4682; GABINETE DO PREFEITO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 1.532,20;R$ 1.108,08;R$ 1.108,08
 19/12/2022;4679; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 726,57;R$ 726,57;R$ 726,57
 19/12/2022;4684; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 33.909,02;R$ 33.909,02;R$ 33.909,02
 19/12/2022;4689; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 11.411,36;R$ 11.411,36;R$ 11.411,36
 19/12/2022;4688; SECRETARIA DE CULTURA; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 1.834,77;R$ 1.834,77;R$ 1.834,77
 19/12/2022;4683; SECRETARIA DA AGRICULTURA, PESCA  E DESENV. RURAL; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 6.339,59;R$ 6.339,59;R$ 6.339,59
 19/12/2022;4680; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 22.653,74;R$ 22.653,74;R$ 22.653,74
 19/12/2022;4685; GABINETE DO PREFEITO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 6.319,15;R$ 6.319,15;R$ 6.319,15
 19/12/2022;4686; SECRETARIA DE INDÚSTRIA E COMÉRCIO E SEG. PÚBLICA; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 1.140,46;R$ 1.140,46;R$ 1.140,46
 19/12/2022;4678; SECRETARIA DE ARRECADAÇÃO MUNICIPAL; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 3.991,92;R$ 3.991,92;R$ 3.991,92
 19/12/2022;4687; SECRETARIA DE TURISMO  E ESPORTE; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 1.974,60;R$ 1.974,60;R$ 1.974,60
 19/12/2022;4681; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 5.838,69;R$ 5.838,69;R$ 5.838,69
 16/12/2022;4644; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 150,00;R$ 150,00;R$ 150,00
 16/12/2022;4651; SECRETARIA DE TURISMO  E ESPORTE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 4.616,13;R$ 4.616,13;R$ 4.616,13
 16/12/2022;4635; SECRETARIA DE ARRECADAÇÃO MUNICIPAL; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 1.263,97;R$ 1.263,97;R$ 1.263,97
 16/12/2022;4637; GABINETE DO PREFEITO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 4.281,14;R$ 4.281,14;R$ 4.281,14
 16/12/2022;4647; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 5.842,30;R$ 5.842,30;R$ 5.842,30
 16/12/2022;4643; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 37.981,73;R$ 37.981,73;R$ 37.981,73
 16/12/2022;4639; SECRETARIA DE INDÚSTRIA E COMÉRCIO E SEG. PÚBLICA; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 2.538,16;R$ 2.538,16;R$ 2.538,16
 16/12/2022;4633; GABINETE DO PREFEITO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 1.405,75;R$ 1.405,75;R$ 1.405,75
 16/12/2022;4648; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 21.152,87;R$ 21.152,87;R$ 21.152,87
 16/12/2022;4649; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 44.313,00;R$ 44.313,00;R$ 44.313,00
 16/12/2022;4646; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 1.604,31;R$ 1.604,31;R$ 1.604,31
 16/12/2022;4636; SECRETARIA DA AGRICULTURA, PESCA  E DESENV. RURAL; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 2.211,12;R$ 2.211,12;R$ 2.211,12
 16/12/2022;4641; SECRETARIA DE ARRECADAÇÃO MUNICIPAL; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 7.977,30;R$ 7.977,30;R$ 7.977,30
 16/12/2022;4634; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 16.246,92;R$ 16.246,92;R$ 16.246,92
 16/12/2022;4650; SECRETARIA DE TURISMO  E ESPORTE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 318,75;R$ 318,75;R$ 318,75
 16/12/2022;4638; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 6.953,06;R$ 6.953,06;R$ 6.953,06
 16/12/2022;4652; SECRETARIA DE CULTURA; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 4.083,38;R$ 4.083,38;R$ 4.083,38
 16/12/2022;4640; SECRETARIA DA AGRICULTURA, PESCA  E DESENV. RURAL; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 12.423,33;R$ 12.423,33;R$ 12.423,33
 16/12/2022;4645; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 38.915,96;R$ 38.915,96;R$ 38.915,96
 16/12/2022;4642; GABINETE DO PREFEITO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 12.657,87;R$ 12.657,87;R$ 12.657,87
 15/12/2022;4615; SECRETARIA DE EDUCAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 13/2022;R$ 48.136,86;R$ 48.136,86;R$ 48.136,86
 15/12/2022;4612; SECRETARIA DE EDUCAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 13/2022;R$ 29.810,67;R$ 29.810,67;R$ 29.810,67
 15/12/2022;4614; SECRETARIA DE EDUCAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 13/2022;R$ 31.014,56;R$ 31.014,56;R$ 31.014,56
 15/12/2022;4616; SECRETARIA DE EDUCAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 13/2022;R$ 19.524,39;R$ 19.524,39;R$ 19.524,39
 15/12/2022;4613; SECRETARIA DE EDUCAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 13/2022;R$ 2.793,42;R$ 2.793,42;R$ 2.793,42
 15/12/2022;4617; SECRETARIA DE EDUCAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 13/2022;R$ 26.144,45;R$ 26.144,45;R$ 26.144,45
 15/12/2022;4623; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 10.116,58;R$ 10.116,58;R$ 10.116,58
 15/12/2022;4622; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 21.534,00;R$ 21.534,00;R$ 21.534,00
 15/12/2022;4621; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 12/2022;R$ 33.643,66;R$ 33.643,66;R$ 33.643,66
 14/12/2022;721; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 13/2022;R$ 2.504,51;R$ 2.504,51;R$ 2.504,51
 14/12/2022;723; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 13/2022;R$ 110.780,04;R$ 110.780,04;R$ 110.780,04
 14/12/2022;720; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 13/2022;R$ 5.916,55;R$ 5.916,55;R$ 5.916,55
 14/12/2022;718; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 13/2022;R$ 36.561,28;R$ 36.561,28;R$ 36.561,28
 14/12/2022;722; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 13/2022;R$ 65.482,90;R$ 65.482,90;R$ 65.482,90
 14/12/2022;719; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE DECIMO_TERCEIRO 13/2022;R$ 12.644,38;R$ 12.644,38;R$ 12.644,38
 30/11/2022;703; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 7/2022;R$ 89.117,18;R$ 89.117,18;R$ 89.117,18
 30/11/2022;690; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 12.133,50;R$ 12.133,50;R$ 12.133,50
 30/11/2022;697; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 20.000,00;R$ 20.000,00;R$ 20.000,00
 30/11/2022;694; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 326.356,99;R$ 326.356,99;R$ 326.356,99
 30/11/2022;693; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 2.617,04;R$ 2.617,04;R$ 2.617,04
 30/11/2022;689; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 64.080,01;R$ 64.080,01;R$ 64.080,01
 30/11/2022;696; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 72.558,84;R$ 72.558,84;R$ 72.558,84
 30/11/2022;692; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 10.281,00;R$ 10.281,00;R$ 10.281,00
 30/11/2022;699; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 11/2022;R$ 3.167,90;R$ 3.167,90;R$ 3.167,90
 30/11/2022;691; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 2.724,03;R$ 2.724,03;R$ 2.724,03
 30/11/2022;325; CÂMARA MUNICIPAL DE VEREADORES; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 17.766,77;R$ 17.766,77;R$ 17.766,77
 30/11/2022;4505; SECRETARIA DE EDUCAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 11/2022;R$ 833,70;R$ 833,70;R$ 833,70
 30/11/2022;4448; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Indenizações e Restituições Trabalhistas; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 1.122,44;R$ 1.122,44;R$ 1.122,44
 30/11/2022;4479; SECRETARIA DE EDUCAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 13.657,85;R$ 13.657,85;R$ 13.657,85
 30/11/2022;4476; SECRETARIA DE EDUCAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 470.089,20;R$ 470.089,20;R$ 470.089,20
 30/11/2022;4451; SECRETARIA DE INDÚSTRIA E COMÉRCIO E SEG. PÚBLICA; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 8.702,28;R$ 8.702,28;R$ 8.702,28
 30/11/2022;4446; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 3.150,00;R$ 3.150,00;R$ 3.150,00
 30/11/2022;4439; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 103.158,03;R$ 103.158,03;R$ 103.158,03
 30/11/2022;4475; SECRETARIA DE EDUCAÇÃO; Indenizações e Restituições Trabalhistas; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 4.973,13;R$ 4.973,13;R$ 4.973,13
 30/11/2022;4444; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; Indenizações e Restituições Trabalhistas; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 2.677,62;R$ 2.677,62;R$ 2.677,62
 30/11/2022;4443; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 60.007,47;R$ 60.007,47;R$ 60.007,47
 30/11/2022;4442; SECRETARIA DA AGRICULTURA, PESCA  E DESENV. RURAL; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 31.899,77;R$ 31.899,77;R$ 31.899,77
 30/11/2022;4445; GABINETE DO PREFEITO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 11.449,41;R$ 11.449,41;R$ 11.449,41
 30/11/2022;4480; SECRETARIA DE EDUCAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 84.061,91;R$ 84.061,91;R$ 84.061,91
 30/11/2022;4477; SECRETARIA DE EDUCAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 153.778,63;R$ 153.778,63;R$ 153.778,63
 30/11/2022;4449; GABINETE DO PREFEITO; Indenizações e Restituições Trabalhistas; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 9.446,05;R$ 9.446,05;R$ 9.446,05
 30/11/2022;4450; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 28.026,41;R$ 28.026,41;R$ 28.026,41
 30/11/2022;4440; GABINETE DO PREFEITO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 75.088,48;R$ 75.088,48;R$ 75.088,48
 30/11/2022;4441; SECRETARIA DE ARRECADAÇÃO MUNICIPAL; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 20.535,38;R$ 20.535,38;R$ 20.535,38
 30/11/2022;4447; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 161.742,60;R$ 161.742,60;R$ 161.742,60
 30/11/2022;4437; SECRETARIA DE EDUCAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 367.995,75;R$ 367.995,75;R$ 367.995,75
 30/11/2022;4478; SECRETARIA DE EDUCAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 49.475,71;R$ 49.475,71;R$ 49.475,71
 30/11/2022;4453; SECRETARIA DE TURISMO  E ESPORTE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 9.639,44;R$ 9.639,44;R$ 9.639,44
 30/11/2022;4452; SECRETARIA DE CULTURA; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 8.166,76;R$ 8.166,76;R$ 8.166,76
 30/11/2022;4464; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 11/2022;R$ 36.144,43;R$ 36.144,43;R$ 36.144,43
