rel_entidade;numero_do_processo;ano_processo;numero_da_licitacao;ano_da_licitacao;objeto;modalide;data_de_abertura;data_de_publicacao;tipo_de_objeto;forma_de_julgamento;data_da_homologacao;situacao;data_de_anulacao;data_de_criacao;data_do_julgamento;data_da_revogacao;forma_de_contratacao;valor_estimado;valor_homologado
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;24;2021;24;2021; O presente procedimento licitatório tem por finalidade selecionar a proposta mais vantajosa para futura aquisição de tubos de concreto para a manutenção e ampliação das tubulações do município, visando atender as necessidades da Secretaria de Obras e Serviços Urbanos, para o exercício de 2021.; Convite; 09/03/2021 13:45; 01/03/2021; Compras e Serviços; MENOR PRECO POR ITEM; -; ANULADO; 09/03/2021; 01/03/2021; 09/03/2021; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;23;2021;23;2021; REF. Aquisição parcelada de material de expediente para suprir as necessidades da Secretaria de Administração e Finanças, Secretaria de Arrecadação Municipal, Secretaria de Educação e material escolar de distribuição gratuita para a rede municipal de ensino, para o exercício de 2021.; Convite; 18/03/2021 08:01; 11/03/2021; Compras e Serviços; MENOR PRECO POR ITEM; 18/03/2021; HOMOLOGADO; -; 01/03/2021; 18/03/2021; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;22;2021;22;2021; Credenciamento de instituições de ensino superior e/ou técnico para oferta de serviços educacionais na modalidade de Cursos Técnicos de Nível Médio, de forma a suprir as demandas oriundas da Lei Municipal nº 1.078, de 09 de fevereiro de 2021 e suas alterações.; Dispensa de licitação; -; 26/02/2021; Compras e Serviços; MENOR PRECO POR ITEM; 26/02/2021; HOMOLOGADO; -; 26/02/2021;  - ; -; Dispensa de licitação; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;21;2021;21;2021; Aquisição de materiais de limpeza e higiene para rede municipal de ensino fundamental/infantil, serviço de convivência e fortalecimento de vínculos, centro de referência da assistência social, oficinas do programa bolsa família e diversas secretarias municipais, para serem fornecidos de forma parcel; Pregão presencial; 24/02/2021 13:30; 11/02/2021; Compras e Serviços; MENOR PRECO POR ITEM; 08/03/2021; HOMOLOGADO; -; 10/02/2021; 24/02/2021; -; Pregão presencial; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;20;2021;20;2021; Prestação de serviços de manutenção dos veículos tipo ônibus desta municipalidade, com fornecimento de peças, componentes e acessórios novos com as mesmas especificações técnicas e padrões de qualidade daqueles produzidos pelos fabricantes (originais ou genuínos).; Pregão presencial; 18/02/2021 10:15; 08/02/2021; Compras e Serviços; MENOR PREÇO POR LOTE; 18/02/2021; HOMOLOGADO; -; 04/02/2021; 18/02/2021; -; Pregão presencial; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;19;2021;19;2021; O presente procedimento licitatório tem como objeto a prestação de serviços de caminhão basculante trucado com capacidade mínima de 12 m², para efetuar transporte de material, por quilômetro percorrido, municipal, intermunicipal e interestadual, com combustível e motorista, para atender as necessidades da Municipalidade.; Convite; 12/02/2021 08:31; 05/02/2021; Compras e Serviços; MENOR PRECO POR ITEM; 18/02/2021; HOMOLOGADO; -; 04/02/2021; 12/02/2021; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;18;2021;18;2021; Aquisição de gêneros alimentícios da agricultura familiar e empreendedor familiar rural e ou suas organizações, para atender os alunos matriculados nas escolas de Educação Infantil e Fundamental da Rede Municipal de Ensino no exercício de 2021; Dispensa de licitação; -; 03/03/2021; Compras e Serviços; MENOR PRECO POR ITEM; 02/03/2021; HOMOLOGADO; -; 04/02/2021;  - ; -; Dispensa de licitação; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;17;2021;17;2021; O presente edital tem por objetivo selecionar a melhor proposta para a Serviços técnicos profissionais de engenharia, aprovação de projetos, acompanhamento e fiscalização das obras, para o exercício de 2021, conforme edital e anexos, em especial o Anexo I - Projeto Básico.; Convite; 10/02/2021 14:01; 01/02/2021; Obras e Serviços de Engenharia; MENOR PRECO POR ITEM; 11/02/2021; HOMOLOGADO; -; 01/02/2021; 10/02/2021; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;16;2021;16;2021; Serviço de impressão e encadernação de material gráfico - apostilas - para a rede municipal de ensino, conforme condições e especificações discriminadas, para a Secretaria Municipal da Educação.; Convite; 08/02/2021 08:01; 01/02/2021; Compras e Serviços; MENOR PREÇO GLOBAL; 09/02/2021; HOMOLOGADO; -; 01/02/2021; 08/02/2021; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;15;2021;15;2021; Aquisição de luminária em LED para iluminação pública do município de Balneário Gaivota/SC, para o exercício de 2021; Convite; 08/02/2021 15:31; 01/02/2021; Compras e Serviços; MENOR PRECO POR ITEM; 08/02/2021; HOMOLOGADO; -; 01/02/2021; 08/02/2021; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;14;2021;14;2021; fornecimento parcelado de gêneros alimentícios, destinados as secretarias municipais e a manutenção da merenda escolar nas escolas de ensino fundamental, alimentação nos centros de educação infantil - CEIs e serviço de convivência e fortalecimento de vínculos, do Município.; Pregão presencial; 19/02/2021 13:30; 01/02/2021; Compras e Serviços; MENOR PRECO POR ITEM; 22/02/2021; HOMOLOGADO; -; 28/01/2021; 19/02/2021; -; Pregão presencial; -; -
 FUNDO MUNICIPAL SAÚDE BALNEÁRIO GAIVOTA;13;2021;13;2021; prestação dos serviços de Diagnóstico em Laboratório Clínico no atendimento aos serviços de saúde ofertados pela Rede Municipal de Saúde aos usuários do SUS - Sistema Único de Saúde, usando como referência os procedimentos e valores do Grupo 2, Subgrupo 2, constantes na tabela de exames laboratoriais do Sistema de Informações Ambulatoriais do Sistema Único de Saúde (SIA/SUS) - Tabela Unificada de Procedimentos (SIGTAP), conforme Anexo I deste Edital; Inexigibilidade de licitação; -; -; Compras e Serviços; SEM COMPETITIVIDADE - Qtd. fixa; 29/11/2021; HOMOLOGADO; -; 29/11/2021;  - ; -; Inexigibilidade de licitação; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;13;2021;13;2021; O presente tem como objeto a contratação de empresa do ramo pertinente para o fornecimento de materiais elétricos, destinados a manutenção da rede de iluminação pública do município, conforme especificações e quantitativos apresentados no anexo I, que integra este edital; Pregão presencial; 22/02/2021 09:00; 27/01/2021; Compras e Serviços; MENOR PRECO POR ITEM; 01/03/2021; HOMOLOGADO; -; 21/01/2021; 22/02/2021; -; Pregão presencial; -; -
 FUNDO MUNICIPAL SAÚDE BALNEÁRIO GAIVOTA;12;2021;12;2021; REF.: LOCAÇÃO DE UM SOFTWARE DE GESTÃO SAÚDE, INCLUINDO O FORNECIMENTO DE LICENÇAS DE USO, CONSULTORIA, IMPLANTAÇÃO, INSTALAÇÃO, TREINAMENTO, SERVIÇOS DE PÓS-IMPLANTAÇÃO, MANUTENÇÃO, ATUALIZAÇÃO, SUPORTE E ASSESSORIA OPERACIONAL, PARA USO NAS UNIDADES DE SAÚDE DO MUNICÍPIO DE BALNEÁRIO GAIVOTA/SC.; Pregão presencial; 05/11/2021 08:30; 26/10/2021; Contratação de serviços; MENOR PREÇO GLOBAL; 10/11/2021; HOMOLOGADO; -; 26/10/2021; 05/11/2021; -; Pregão presencial; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;12;2021;12;2021; fornecimento brita graduada, para uso na manutenção da rede viária municipal, espaços públicos, logradouros públicos e melhoria de acessos a propriedades rurais, conforme descrito no Termo de Referência (Anexo I) e as demais condições constantes no edital e demais anexos.; Pregão presencial; 10/02/2021 09:00; 27/01/2021; Compras e Serviços; MENOR PRECO POR ITEM; 10/02/2021; HOMOLOGADO; -; 21/01/2021; 10/02/2021; -; Pregão presencial; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;11;2021;11;2021; Contratação de empresa do ramo pertinente para a prestação de serviço de transporte de alunos da Rede Estadual e Municipal de Ensino de Balneário Gaivota/SC; Pregão presencial; 09/02/2021 14:01; 27/01/2021; Contratação de serviços; MENOR PRECO POR ITEM; 18/02/2021; HOMOLOGADO; -; 21/01/2021; 09/02/2021; -; Pregão presencial; -; -
 FUNDO MUNICIPAL SAÚDE BALNEÁRIO GAIVOTA;11;2021;11;2021; REF.: AQUISIÇÃO DE MÓVEIS E EQUIPAMENTOS DE INFORMÁTICA PARA ATENDER AS NECESSIDADES DA FARMÁCIA MUNICIPAL DO MUNICÍPIO DE BALNEÁRIO GAIVOTA/SC.; Pregão eletrônico; 06/07/2021 13:01; 24/06/2021; Compras e Serviços; MENOR PREÇO; 23/07/2021; HOMOLOGADO; -; 23/06/2021; 06/07/2021; -; Pregão eletrônico; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;10;2021;10;2021; Aquisição de cargas de gás de cozinha - GLP em botijão de 13kg e água mineral em galão de 20 litros e 500 ml, com fornecimento contínuo e fracionado, conforme demanda, diretamente nas escolas municipais, nas creches, nas unidades de saúde e na prefeitura municipal.; Pregão presencial; 12/02/2021 08:30; 01/02/2021; Compras e Serviços; MENOR PRECO POR ITEM; -; REVOGADO; -; 21/01/2021; 12/02/2021; 05/02/2021; Pregão presencial; -; -
 FUNDO MUNICIPAL DE SAUDE BALNEARIO GAIVOTA;10;2021;10;2021; REF.: REGISTRO DE PREÇO PARA FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA DISPONIBILIZAÇÃO DE PROFISSIONAIS MÉDICOS, ODONTÓLOGOS E DEMAIS PROFISSIONAIS CONSTANTES NO ANEXO I, CONFORME AS ESPECIFICAÇÕES MÍNIMAS, QUANTIDADES DE CONSULTAS, FORMA E LOCAIS DE PRESTAÇÃO DOS SERVIÇOS, CONSTANTES NO TERMO DE REFERÊNCIA.; Pregão presencial; 25/06/2021 08:30; 15/06/2021; Contratação de serviços; MENOR PREÇO GLOBAL; 30/07/2021; HOMOLOGADO; -; 14/06/2021; 25/06/2021; -; Licitação;R$ 3.246.801,72;R$ 2.379.999,99
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;9;2021;9;2021; Contratação do Centro de Integração Empresa-Escola do Estado de Santa Catarina-CIEE/SC, visando a operacionalização de programas de estágio de estudantes, matriculados no ensino médio, técnico profissionalizante e superior, permitindo treinamento prático no papel de futuro profissional.; Dispensa de licitação; 15/01/2021 07:31; 15/01/2021; Compras e Serviços; MENOR PRECO POR ITEM; 15/01/2021; HOMOLOGADO; -; 15/01/2021; 15/01/2021; -; Dispensa de licitação; -; -
 FUNDO MUNICIPAL SAÚDE BALNEÁRIO GAIVOTA;9;2021;9;2021; Contratação de empresa especializada no ramo de tecnologia da informação para prestação de serviços para locação de software de gestão de saúde, com acesso simultâneo de usuários integrados e em ambiente windows e linux, incluindo manutenção legal e corretiva, conversão, customização, implantação, treinamento, suporte técnico, a fim de atender as necessidades do Fundo Municipal de Saúde do Município de Balneário Gaivota; Pregão presencial; 08/06/2021 08:30; 25/05/2021; Contratação de serviços; MENOR PREÇO; 09/06/2021; HOMOLOGADO; -; 25/05/2021; 08/06/2021; -; Pregão presencial; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;8;2021;8;2021; O presente procedimento licitatório tem por finalidade selecionar a proposta mais vantajosa para futura aquisição de tubos de concreto para a manutenção e ampliação das tubulações do município, visando atender as necessidades da Secretaria de Obras e Serviços Urbanos, para o exercício de 2021.; Convite; 28/01/2021 13:45; 15/01/2021; Compras e Serviços; MENOR PRECO POR ITEM; -; REVOGADO; -; 15/01/2021; 28/01/2021; 27/01/2021; Convite; -; -
 FUNDO MUNICIPAL SAÚDE BALNEÁRIO GAIVOTA;8;2021;8;2021; Material permanente para atender as necessidades das equipes da saúde bucal, do Município de Balneário Gaivota.; Dispensa de licitação; 19/04/2021 15:00; 19/04/2021; Compras e Serviços; MENOR PRECO POR ITEM; 19/04/2021; HOMOLOGADO; -; 19/04/2021; 19/04/2021; -; Dispensa de licitação; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;7;2021;7;2021; O presente procedimento licitatório tem por finalidade selecionar a proposta mais vantajosa para futura contratação de empresa para locação de equipamento tecnológico de topografia, RECEPTOR GNSSL1L2 RTK TOPOMAP T500, para o exercício de 2021.; Convite; 26/01/2021 08:45; 15/01/2021; Contratação de serviços; MENOR PREÇO GLOBAL; 26/01/2021; HOMOLOGADO; -; 15/01/2021; 26/01/2021; -; Convite; -; -
 FUNDO MUNICIPAL SAÚDE BALNEÁRIO GAIVOTA;7;2021;7;2021; Prestação de serviços de Diagnóstico em Laboratório Clínico no atendimento aos serviços de saúde ofertados pela Rede Municipal de Saúde, usando como referência os procedimentos e valores do Grupo 2, Subgrupo 2 da Tabela Unificada de Procedimentos SUS do Ministério da Saúde, conforme credenciamento na Chamada Pública nº 01/2021.; Inexigibilidade de licitação; -; 29/03/2021; Compras e Serviços; SEM COMPETITIVIDADE - Qtd. rateada; 30/03/2021; HOMOLOGADO; -; 29/03/2021;  - ; -; Inexigibilidade de licitação; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;6;2021;6;2021; O presente procedimento licitatório tem por finalidade o registro de preço para futura e eventual aquisição parcelada de Saibro, para uso da Secretaria de Obras e Serviços Urbanos do Município de Balneário Gaivota nas condições fixadas no Edital em especial as do anexo I.; Pregão presencial; 01/02/2021 13:45; 01/02/2021; Compras e Serviços; MENOR PRECO POR ITEM; 01/02/2021; HOMOLOGADO; -; 15/01/2021; 01/02/2021; -; Pregão presencial; -; -
 FUNDO MUNICIPAL SAÚDE BALNEÁRIO GAIVOTA;6;2021;6;2021; REF. AQUISIÇÃO DE VENTILADOR PULMONAR ADULTO/INFANTIL, PARA USO NO COMBATE DA PANDEMIA DO SARS-CoV 2.; Dispensa de licitação; 18/03/2021 15:00; 18/03/2021; Compras e Serviços; MENOR PREÇO; 18/03/2021; HOMOLOGADO; -; 18/03/2021; 18/03/2021; -; Dispensa de licitação; -; -
 FUNDO MUNICIPAL SAÚDE BALNEÁRIO GAIVOTA;5;2021;5;2021; Contratação de empresa especializada na prestação de serviços de confecção de próteses dentárias parciais superiores e ou inferior, total superior e ou total inferior em acrílico, conforme especificações constantes no termo de referência e demais anexos do edital.; Convite; 08/03/2021 13:31; 01/03/2021; Contratação de serviços; MENOR PREÇO; 08/03/2021; HOMOLOGADO; -; 01/03/2021; 08/03/2021; -; Convite; -; -
 PREFEITURA MUNICIPAL DE BALNEARIO GAIVOTA;5;2021;5;2021; CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS NA MANUTENÇÃO NO SISTEMA DE ILUMINAÇÃO PÚBLICA MUNICIPAL, para o exercício de 2021; Convite; 29/01/2021 15:31; 11/01/2021; Contratação de serviços; MENOR PREÇO GLOBAL; 29/01/2021; HOMOLOGADO; -; 11/01/2021; 29/01/2021; -; Licitação;R$ 134.933,70;R$ 126.500,00
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;4;2021;4;2021; O presente processo visa à Contratação de empresa especializada para fornecer em locação 15 (quinze) relógios ponto com leitura biométrica de impressão digital e suporte técnico especializado, para controle do ponto dos servidores públicos da Prefeitura Municipal de Balneário Gaivota/SC, para o exercício de 2021.; Convite; 21/01/2021 14:01; 11/01/2021; Contratação de serviços; MENOR PREÇO GLOBAL; 21/01/2021; HOMOLOGADO; -; 11/01/2021; 21/01/2021; -; Convite; -; -
 FUNDO MUNICIPAL SAÚDE BALNEÁRIO GAIVOTA;4;2021;4;2021; Ref. contratação de empresa especializana na execusão de exames de imagem, ultra-sonografia, endoscopia e ressonância magnética.; Dispensa de licitação; 19/02/2021 07:31; 19/02/2021; Contratação de serviços; MENOR PREÇO; 19/02/2021; HOMOLOGADO; -; 19/02/2021; 19/02/2021; -; Dispensa de licitação; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;3;2021;3;2021; O presente procedimento licitatório tem por finalidade selecionar a proposta mais vantajosa para futura contratação de empresa especializada em, Serviços técnicos profissionais de engenharia, elaboração de projetos, acompanhamento e fiscalização das obras, para o exercício de 2021.; Convite; 19/01/2021 09:45; 11/01/2021; Obras e Serviços de Engenharia; MENOR PREÇO GLOBAL; 19/01/2021; HOMOLOGADO; -; 11/01/2021; 19/01/2021; -; Convite; -; -
 FUNDO MUNICIPAL SAÚDE BALNEÁRIO GAIVOTA;3;2021;3;2021; O presente procedimento licitatório tem por finalidade o registro de preço para futura e eventual aquisição parcelada de matérias médicos hospitalares e odontológicos.; Pregão presencial; 19/02/2021 08:15; 09/02/2021; Compras e Serviços; MENOR PREÇO; 19/02/2021; HOMOLOGADO; -; 08/02/2021; 19/02/2021; -; Pregão presencial; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;2;2021;2;2021; O presente processo tem por objetivo Aquisição de combustíveis (Gasolina Comum, Gasolina Aditivada, Diesel Comum e Diesel S10) e aditivo Arla 32 para manutenção da Frota Municipal durante o exercício de 2021.; Pregão presencial; 22/01/2021 13:45; 11/01/2021; Compras e Serviços; MENOR PRECO POR ITEM; 25/01/2021; HOMOLOGADO; -; 04/01/2021; 22/01/2021; -; Pregão presencial; -; -
 FUNDO MUNICIPAL SAÚDE BALNEÁRIO GAIVOTA;2;2021;2;2021; O presente procedimento licitatório tem por finalidade o registro de preço para futura e eventual aquisição parcelada de matérias médicos hospitalares e odontológicos.; Pregão presencial; 29/01/2021 08:15; 18/01/2021; Compras e Serviços; MENOR PRECO POR ITEM; -; REVOGADO; -; 11/01/2021; 29/01/2021; 03/02/2021; Pregão presencial; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;1;2021;1;2021;" Ref. Contratação de empresa ou profissional para prestação de serviços de assessoria, consultoria, orientação e assistência técnica e operacional em gestão pública nas atividades de: planejamento; execução e controle financeiro e orçamentário; administração; e, controle interno, durante o exercício de 2021."; Inexigibilidade de licitação; 04/01/2021 08:01; 04/01/2021; Contratação de serviços; MENOR PRECO POR ITEM; 04/01/2021; HOMOLOGADO; -; 04/01/2021; 04/01/2021; -; Inexigibilidade de licitação; -; -
 FUNDO MUNICIPAL SAÚDE BALNEÁRIO GAIVOTA;1;2021;1;2021; Ref.: Contratação direta, via Dispensa Emergencial de Licitação, do Instituto de Saúde Vida Plena, para prestação de serviços médicos, como ultra-sonografias, consultas médicas, raio-x, tomografias computadorizadas, exames relacionados aos atendimentos de enfrentamento ao COVID-19 e demais serviços médicos complementares; Dispensa de licitação; 04/01/2021 07:31; 04/01/2021; Compras e Serviços; MENOR PREÇO; 04/01/2021; HOMOLOGADO; -; 04/01/2021; 04/01/2021; -; Dispensa de licitação; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;41;2020;41;2020; PERMISSÃO remunerada de uso de pontos comerciais para, trailers, food trucks, towners e congêneres, localizados à Avenida beira mar, no município de Balneário Gaivota, conforme condições estabelecidas no Edital e na legislação pertinente .; Concorrência; 23/12/2020 10:01; -; Concessão; MELHOR PRECO E TECNICA; -; AGUARDANDO; -; 23/11/2020; 23/12/2020; -; Concorrência; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;44;2020;22;2020; O presente processo tem como objeto a eventual e futura aquisição de madeiras com tratamento, destinados a manutenção da secretaria de obras do município, nas condições fixadas no Edital, conforme especificações e quantitativos apresentados no anexo I, que integra este edital.; Pregão presencial; 21/12/2020 10:00; 10/12/2020; Compras e Serviços; MENOR PREÇO POR LOTE; 21/12/2020; HOMOLOGADO; -; 09/12/2020; 21/12/2020; -; Pregão presencial; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;42;2020;21;2020; É objeto da presente licitação  A AQUISIÇÃO DE PEÇAS E SERVIÇOS DE MÃO DE OBRA PARA MANUTENÇÃO DOS ONIBUS E CAMINHÕES DO MUNICÍPIO DE BALNEÁRIO GAIVOTA, de acordo com as especificações e quantitativos estimados no presente edital e seus anexos.; Pregão presencial; 15/12/2020 09:30; 03/12/2020; Compras e Serviços; MENOR PREÇO POR LOTE; 15/12/2020; HOMOLOGADO; -; 01/12/2020; 15/12/2020; -; Pregão presencial; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;39;2020;20;2020; AQUISIÇÃO PARCELADA DE CESTAS BÁSICAS PARA FORNECIMENTO AOS USUÁRIOS DA ASSISTÊNCIA SOCIAL, QUE POR VENTURA ENCONTRAREM-SE EM SITUAÇÃO DE VULNERABILIDADE SOCIAL (ALIMENTOS); Pregão presencial; 09/11/2020 09:00; 03/11/2020; Compras e Serviços; MENOR PRECO POR ITEM; 10/11/2020; HOMOLOGADO; -; 30/10/2020; 09/11/2020; -; Pregão presencial; -; -
